Параметры системы
Время откачки форвакуумным насосом:                    1500
Время откачки вакуумным насосм до вкл. нагрева камеры: 2500
Время нагрева камеры:                                  4010
Время откачки после нагрева:                           4110
Форвакуумный насос
Скорость откачки:                                      0,055
Диаметр соединительного канала:                        0,025
Длина соединительного канала:                          0,5
Вакуумный насос
Скорость откачки:                                      0,31
Диаметр соединительного канала:                        0,04
Длина соединительного канала:                          0,5
Площадь поеверхности:                                  2
Объем:                                                 1,5
Начальное давление в системе:                          100000
Температура до нагрева:                                293
Температура нагрева                                    893
Удальное газовыделение стенок:                         0,00001
Коэф. скорости газовыделения:                          0,003
Постоянный коэф.:                                      -3000
Поток до нагрева:                                      0,0000000001
Поток после нагрева:                                   0,0000000000001
Откачка форвакуумным насосом
давление 1E+5 Па.,   время 0 c.
давление 1,564E+0 Па.,   время 948 c.
давление 1,56E+0 Па.,   время 949 c.
давление 1,556E+0 Па.,   время 950 c.
давление 1,551E+0 Па.,   время 951 c.
давление 1,547E+0 Па.,   время 952 c.
давление 1,543E+0 Па.,   время 953 c.
давление 1,539E+0 Па.,   время 954 c.
давление 1,535E+0 Па.,   время 955 c.
давление 1,531E+0 Па.,   время 956 c.
давление 1,527E+0 Па.,   время 957 c.
давление 1,522E+0 Па.,   время 958 c.
давление 1,518E+0 Па.,   время 959 c.
давление 1,514E+0 Па.,   время 960 c.
давление 1,51E+0 Па.,   время 961 c.
давление 1,506E+0 Па.,   время 962 c.
давление 1,502E+0 Па.,   время 963 c.
давление 1,498E+0 Па.,   время 964 c.
давление 1,494E+0 Па.,   время 965 c.
давление 1,49E+0 Па.,   время 966 c.
давление 1,486E+0 Па.,   время 967 c.
давление 1,482E+0 Па.,   время 968 c.
давление 1,478E+0 Па.,   время 969 c.
давление 1,475E+0 Па.,   время 970 c.
давление 1,471E+0 Па.,   время 971 c.
давление 1,467E+0 Па.,   время 972 c.
давление 1,463E+0 Па.,   время 973 c.
давление 1,459E+0 Па.,   время 974 c.
давление 1,455E+0 Па.,   время 975 c.
давление 1,451E+0 Па.,   время 976 c.
давление 1,447E+0 Па.,   время 977 c.
давление 1,444E+0 Па.,   время 978 c.
давление 1,44E+0 Па.,   время 979 c.
давление 1,436E+0 Па.,   время 980 c.
давление 1,432E+0 Па.,   время 981 c.
давление 1,428E+0 Па.,   время 982 c.
давление 1,425E+0 Па.,   время 983 c.
давление 1,421E+0 Па.,   время 984 c.
давление 1,417E+0 Па.,   время 985 c.
давление 1,414E+0 Па.,   время 986 c.
давление 1,41E+0 Па.,   время 987 c.
давление 1,406E+0 Па.,   время 988 c.
давление 1,402E+0 Па.,   время 989 c.
давление 1,399E+0 Па.,   время 990 c.
давление 1,395E+0 Па.,   время 991 c.
давление 1,391E+0 Па.,   время 992 c.
давление 1,388E+0 Па.,   время 993 c.
давление 1,384E+0 Па.,   время 994 c.
давление 1,381E+0 Па.,   время 995 c.
давление 1,377E+0 Па.,   время 996 c.
давление 1,373E+0 Па.,   время 997 c.
давление 1,37E+0 Па.,   время 998 c.
давление 1,366E+0 Па.,   время 999 c.
давление 1,363E+0 Па.,   время 1000 c.
давление 1,359E+0 Па.,   время 1001 c.
давление 1,356E+0 Па.,   время 1002 c.
давление 1,352E+0 Па.,   время 1003 c.
давление 1,349E+0 Па.,   время 1004 c.
давление 1,345E+0 Па.,   время 1005 c.
давление 1,342E+0 Па.,   время 1006 c.
давление 1,338E+0 Па.,   время 1007 c.
давление 1,335E+0 Па.,   время 1008 c.
давление 1,331E+0 Па.,   время 1009 c.
давление 1,328E+0 Па.,   время 1010 c.
давление 1,324E+0 Па.,   время 1011 c.
давление 1,321E+0 Па.,   время 1012 c.
давление 1,318E+0 Па.,   время 1013 c.
давление 1,314E+0 Па.,   время 1014 c.
давление 1,311E+0 Па.,   время 1015 c.
давление 1,307E+0 Па.,   время 1016 c.
давление 1,304E+0 Па.,   время 1017 c.
давление 1,301E+0 Па.,   время 1018 c.
давление 1,297E+0 Па.,   время 1019 c.
давление 1,294E+0 Па.,   время 1020 c.
давление 1,291E+0 Па.,   время 1021 c.
давление 1,287E+0 Па.,   время 1022 c.
давление 1,284E+0 Па.,   время 1023 c.
давление 1,281E+0 Па.,   время 1024 c.
давление 1,278E+0 Па.,   время 1025 c.
давление 1,274E+0 Па.,   время 1026 c.
давление 1,271E+0 Па.,   время 1027 c.
давление 1,268E+0 Па.,   время 1028 c.
давление 1,265E+0 Па.,   время 1029 c.
давление 1,261E+0 Па.,   время 1030 c.
давление 1,258E+0 Па.,   время 1031 c.
давление 1,255E+0 Па.,   время 1032 c.
давление 1,252E+0 Па.,   время 1033 c.
давление 1,249E+0 Па.,   время 1034 c.
давление 1,245E+0 Па.,   время 1035 c.
давление 1,242E+0 Па.,   время 1036 c.
давление 1,239E+0 Па.,   время 1037 c.
давление 1,236E+0 Па.,   время 1038 c.
давление 1,233E+0 Па.,   время 1039 c.
давление 1,23E+0 Па.,   время 1040 c.
давление 1,227E+0 Па.,   время 1041 c.
давление 1,224E+0 Па.,   время 1042 c.
давление 1,22E+0 Па.,   время 1043 c.
давление 1,217E+0 Па.,   время 1044 c.
давление 1,214E+0 Па.,   время 1045 c.
давление 1,211E+0 Па.,   время 1046 c.
давление 1,208E+0 Па.,   время 1047 c.
давление 1,205E+0 Па.,   время 1048 c.
давление 1,202E+0 Па.,   время 1049 c.
давление 1,199E+0 Па.,   время 1050 c.
давление 1,196E+0 Па.,   время 1051 c.
давление 1,193E+0 Па.,   время 1052 c.
давление 1,19E+0 Па.,   время 1053 c.
давление 1,187E+0 Па.,   время 1054 c.
давление 1,184E+0 Па.,   время 1055 c.
давление 1,181E+0 Па.,   время 1056 c.
давление 1,178E+0 Па.,   время 1057 c.
давление 1,175E+0 Па.,   время 1058 c.
давление 1,172E+0 Па.,   время 1059 c.
давление 1,169E+0 Па.,   время 1060 c.
давление 1,166E+0 Па.,   время 1061 c.
давление 1,163E+0 Па.,   время 1062 c.
давление 1,161E+0 Па.,   время 1063 c.
давление 1,158E+0 Па.,   время 1064 c.
давление 1,155E+0 Па.,   время 1065 c.
давление 1,152E+0 Па.,   время 1066 c.
давление 1,149E+0 Па.,   время 1067 c.
давление 1,146E+0 Па.,   время 1068 c.
давление 1,143E+0 Па.,   время 1069 c.
давление 1,14E+0 Па.,   время 1070 c.
давление 1,138E+0 Па.,   время 1071 c.
давление 1,135E+0 Па.,   время 1072 c.
давление 1,132E+0 Па.,   время 1073 c.
давление 1,129E+0 Па.,   время 1074 c.
давление 1,126E+0 Па.,   время 1075 c.
давление 1,123E+0 Па.,   время 1076 c.
давление 1,121E+0 Па.,   время 1077 c.
давление 1,118E+0 Па.,   время 1078 c.
давление 1,115E+0 Па.,   время 1079 c.
давление 1,112E+0 Па.,   время 1080 c.
давление 1,11E+0 Па.,   время 1081 c.
давление 1,107E+0 Па.,   время 1082 c.
давление 1,104E+0 Па.,   время 1083 c.
давление 1,101E+0 Па.,   время 1084 c.
давление 1,099E+0 Па.,   время 1085 c.
давление 1,096E+0 Па.,   время 1086 c.
давление 1,093E+0 Па.,   время 1087 c.
давление 1,091E+0 Па.,   время 1088 c.
давление 1,088E+0 Па.,   время 1089 c.
давление 1,085E+0 Па.,   время 1090 c.
давление 1,083E+0 Па.,   время 1091 c.
давление 1,08E+0 Па.,   время 1092 c.
давление 1,077E+0 Па.,   время 1093 c.
давление 1,075E+0 Па.,   время 1094 c.
давление 1,072E+0 Па.,   время 1095 c.
давление 1,069E+0 Па.,   время 1096 c.
давление 1,067E+0 Па.,   время 1097 c.
давление 1,064E+0 Па.,   время 1098 c.
давление 1,061E+0 Па.,   время 1099 c.
давление 1,059E+0 Па.,   время 1100 c.
давление 1,056E+0 Па.,   время 1101 c.
давление 1,054E+0 Па.,   время 1102 c.
давление 1,051E+0 Па.,   время 1103 c.
давление 1,049E+0 Па.,   время 1104 c.
давление 1,046E+0 Па.,   время 1105 c.
давление 1,043E+0 Па.,   время 1106 c.
давление 1,041E+0 Па.,   время 1107 c.
давление 1,038E+0 Па.,   время 1108 c.
давление 1,036E+0 Па.,   время 1109 c.
давление 1,033E+0 Па.,   время 1110 c.
давление 1,031E+0 Па.,   время 1111 c.
давление 1,028E+0 Па.,   время 1112 c.
давление 1,026E+0 Па.,   время 1113 c.
давление 1,023E+0 Па.,   время 1114 c.
давление 1,021E+0 Па.,   время 1115 c.
давление 1,018E+0 Па.,   время 1116 c.
давление 1,016E+0 Па.,   время 1117 c.
давление 1,013E+0 Па.,   время 1118 c.
давление 1,011E+0 Па.,   время 1119 c.
давление 1,008E+0 Па.,   время 1120 c.
давление 1,006E+0 Па.,   время 1121 c.
давление 1,004E+0 Па.,   время 1122 c.
давление 1,001E+0 Па.,   время 1123 c.
давление 9,987E-1 Па.,   время 1124 c.
давление 9,963E-1 Па.,   время 1125 c.
давление 9,939E-1 Па.,   время 1126 c.
давление 9,915E-1 Па.,   время 1127 c.
давление 9,891E-1 Па.,   время 1128 c.
давление 9,867E-1 Па.,   время 1129 c.
давление 9,843E-1 Па.,   время 1130 c.
давление 9,82E-1 Па.,   время 1131 c.
давление 9,796E-1 Па.,   время 1132 c.
давление 9,772E-1 Па.,   время 1133 c.
давление 9,749E-1 Па.,   время 1134 c.
давление 9,725E-1 Па.,   время 1135 c.
давление 9,702E-1 Па.,   время 1136 c.
давление 9,679E-1 Па.,   время 1137 c.
давление 9,655E-1 Па.,   время 1138 c.
давление 9,632E-1 Па.,   время 1139 c.
давление 9,609E-1 Па.,   время 1140 c.
давление 9,586E-1 Па.,   время 1141 c.
давление 9,563E-1 Па.,   время 1142 c.
давление 9,54E-1 Па.,   время 1143 c.
давление 9,517E-1 Па.,   время 1144 c.
давление 9,494E-1 Па.,   время 1145 c.
давление 9,472E-1 Па.,   время 1146 c.
давление 9,449E-1 Па.,   время 1147 c.
давление 9,426E-1 Па.,   время 1148 c.
давление 9,404E-1 Па.,   время 1149 c.
давление 9,381E-1 Па.,   время 1150 c.
давление 9,359E-1 Па.,   время 1151 c.
давление 9,336E-1 Па.,   время 1152 c.
давление 9,314E-1 Па.,   время 1153 c.
давление 9,292E-1 Па.,   время 1154 c.
давление 9,27E-1 Па.,   время 1155 c.
давление 9,248E-1 Па.,   время 1156 c.
давление 9,226E-1 Па.,   время 1157 c.
давление 9,204E-1 Па.,   время 1158 c.
давление 9,182E-1 Па.,   время 1159 c.
давление 9,16E-1 Па.,   время 1160 c.
давление 9,138E-1 Па.,   время 1161 c.
давление 9,116E-1 Па.,   время 1162 c.
давление 9,095E-1 Па.,   время 1163 c.
давление 9,073E-1 Па.,   время 1164 c.
давление 9,052E-1 Па.,   время 1165 c.
давление 9,03E-1 Па.,   время 1166 c.
давление 9,009E-1 Па.,   время 1167 c.
давление 8,987E-1 Па.,   время 1168 c.
давление 8,966E-1 Па.,   время 1169 c.
давление 8,945E-1 Па.,   время 1170 c.
давление 8,924E-1 Па.,   время 1171 c.
давление 8,903E-1 Па.,   время 1172 c.
давление 8,882E-1 Па.,   время 1173 c.
давление 8,861E-1 Па.,   время 1174 c.
давление 8,84E-1 Па.,   время 1175 c.
давление 8,819E-1 Па.,   время 1176 c.
давление 8,798E-1 Па.,   время 1177 c.
давление 8,777E-1 Па.,   время 1178 c.
давление 8,756E-1 Па.,   время 1179 c.
давление 8,736E-1 Па.,   время 1180 c.
давление 8,715E-1 Па.,   время 1181 c.
давление 8,695E-1 Па.,   время 1182 c.
давление 8,674E-1 Па.,   время 1183 c.
давление 8,654E-1 Па.,   время 1184 c.
давление 8,633E-1 Па.,   время 1185 c.
давление 8,613E-1 Па.,   время 1186 c.
давление 8,593E-1 Па.,   время 1187 c.
давление 8,573E-1 Па.,   время 1188 c.
давление 8,553E-1 Па.,   время 1189 c.
давление 8,532E-1 Па.,   время 1190 c.
давление 8,512E-1 Па.,   время 1191 c.
давление 8,492E-1 Па.,   время 1192 c.
давление 8,473E-1 Па.,   время 1193 c.
давление 8,453E-1 Па.,   время 1194 c.
давление 8,433E-1 Па.,   время 1195 c.
давление 8,413E-1 Па.,   время 1196 c.
давление 8,393E-1 Па.,   время 1197 c.
давление 8,374E-1 Па.,   время 1198 c.
давление 8,354E-1 Па.,   время 1199 c.
давление 8,335E-1 Па.,   время 1200 c.
давление 8,315E-1 Па.,   время 1201 c.
давление 8,296E-1 Па.,   время 1202 c.
давление 8,276E-1 Па.,   время 1203 c.
давление 8,257E-1 Па.,   время 1204 c.
давление 8,238E-1 Па.,   время 1205 c.
давление 8,219E-1 Па.,   время 1206 c.
давление 8,199E-1 Па.,   время 1207 c.
давление 8,18E-1 Па.,   время 1208 c.
давление 8,161E-1 Па.,   время 1209 c.
давление 8,142E-1 Па.,   время 1210 c.
давление 8,123E-1 Па.,   время 1211 c.
давление 8,104E-1 Па.,   время 1212 c.
давление 8,086E-1 Па.,   время 1213 c.
давление 8,067E-1 Па.,   время 1214 c.
давление 8,048E-1 Па.,   время 1215 c.
давление 8,029E-1 Па.,   время 1216 c.
давление 8,011E-1 Па.,   время 1217 c.
давление 7,992E-1 Па.,   время 1218 c.
давление 7,974E-1 Па.,   время 1219 c.
давление 7,955E-1 Па.,   время 1220 c.
давление 7,937E-1 Па.,   время 1221 c.
давление 7,918E-1 Па.,   время 1222 c.
давление 7,9E-1 Па.,   время 1223 c.
давление 7,882E-1 Па.,   время 1224 c.
давление 7,863E-1 Па.,   время 1225 c.
давление 7,845E-1 Па.,   время 1226 c.
давление 7,827E-1 Па.,   время 1227 c.
давление 7,809E-1 Па.,   время 1228 c.
давление 7,791E-1 Па.,   время 1229 c.
давление 7,773E-1 Па.,   время 1230 c.
давление 7,755E-1 Па.,   время 1231 c.
давление 7,737E-1 Па.,   время 1232 c.
давление 7,719E-1 Па.,   время 1233 c.
давление 7,701E-1 Па.,   время 1234 c.
давление 7,684E-1 Па.,   время 1235 c.
давление 7,666E-1 Па.,   время 1236 c.
давление 7,648E-1 Па.,   время 1237 c.
давление 7,631E-1 Па.,   время 1238 c.
давление 7,613E-1 Па.,   время 1239 c.
давление 7,596E-1 Па.,   время 1240 c.
давление 7,578E-1 Па.,   время 1241 c.
давление 7,561E-1 Па.,   время 1242 c.
давление 7,543E-1 Па.,   время 1243 c.
давление 7,526E-1 Па.,   время 1244 c.
давление 7,509E-1 Па.,   время 1245 c.
давление 7,491E-1 Па.,   время 1246 c.
давление 7,474E-1 Па.,   время 1247 c.
давление 7,457E-1 Па.,   время 1248 c.
давление 7,44E-1 Па.,   время 1249 c.
давление 7,423E-1 Па.,   время 1250 c.
давление 7,406E-1 Па.,   время 1251 c.
давление 7,389E-1 Па.,   время 1252 c.
давление 7,372E-1 Па.,   время 1253 c.
давление 7,355E-1 Па.,   время 1254 c.
давление 7,338E-1 Па.,   время 1255 c.
давление 7,322E-1 Па.,   время 1256 c.
давление 7,305E-1 Па.,   время 1257 c.
давление 7,288E-1 Па.,   время 1258 c.
давление 7,272E-1 Па.,   время 1259 c.
давление 7,255E-1 Па.,   время 1260 c.
давление 7,238E-1 Па.,   время 1261 c.
давление 7,222E-1 Па.,   время 1262 c.
давление 7,205E-1 Па.,   время 1263 c.
давление 7,189E-1 Па.,   время 1264 c.
давление 7,173E-1 Па.,   время 1265 c.
давление 7,156E-1 Па.,   время 1266 c.
давление 7,14E-1 Па.,   время 1267 c.
давление 7,124E-1 Па.,   время 1268 c.
давление 7,107E-1 Па.,   время 1269 c.
давление 7,091E-1 Па.,   время 1270 c.
давление 7,075E-1 Па.,   время 1271 c.
давление 7,059E-1 Па.,   время 1272 c.
давление 7,043E-1 Па.,   время 1273 c.
давление 7,027E-1 Па.,   время 1274 c.
давление 7,011E-1 Па.,   время 1275 c.
давление 6,995E-1 Па.,   время 1276 c.
давление 6,979E-1 Па.,   время 1277 c.
давление 6,963E-1 Па.,   время 1278 c.
давление 6,948E-1 Па.,   время 1279 c.
давление 6,932E-1 Па.,   время 1280 c.
давление 6,916E-1 Па.,   время 1281 c.
давление 6,9E-1 Па.,   время 1282 c.
давление 6,885E-1 Па.,   время 1283 c.
давление 6,869E-1 Па.,   время 1284 c.
давление 6,854E-1 Па.,   время 1285 c.
давление 6,838E-1 Па.,   время 1286 c.
давление 6,823E-1 Па.,   время 1287 c.
давление 6,807E-1 Па.,   время 1288 c.
давление 6,792E-1 Па.,   время 1289 c.
давление 6,777E-1 Па.,   время 1290 c.
давление 6,761E-1 Па.,   время 1291 c.
давление 6,746E-1 Па.,   время 1292 c.
давление 6,731E-1 Па.,   время 1293 c.
давление 6,716E-1 Па.,   время 1294 c.
давление 6,7E-1 Па.,   время 1295 c.
давление 6,685E-1 Па.,   время 1296 c.
давление 6,67E-1 Па.,   время 1297 c.
давление 6,655E-1 Па.,   время 1298 c.
давление 6,64E-1 Па.,   время 1299 c.
давление 6,625E-1 Па.,   время 1300 c.
давление 6,61E-1 Па.,   время 1301 c.
давление 6,595E-1 Па.,   время 1302 c.
давление 6,581E-1 Па.,   время 1303 c.
давление 6,566E-1 Па.,   время 1304 c.
давление 6,551E-1 Па.,   время 1305 c.
давление 6,536E-1 Па.,   время 1306 c.
давление 6,522E-1 Па.,   время 1307 c.
давление 6,507E-1 Па.,   время 1308 c.
давление 6,492E-1 Па.,   время 1309 c.
давление 6,478E-1 Па.,   время 1310 c.
давление 6,463E-1 Па.,   время 1311 c.
давление 6,449E-1 Па.,   время 1312 c.
давление 6,434E-1 Па.,   время 1313 c.
давление 6,42E-1 Па.,   время 1314 c.
давление 6,406E-1 Па.,   время 1315 c.
давление 6,391E-1 Па.,   время 1316 c.
давление 6,377E-1 Па.,   время 1317 c.
давление 6,363E-1 Па.,   время 1318 c.
давление 6,348E-1 Па.,   время 1319 c.
давление 6,334E-1 Па.,   время 1320 c.
давление 6,32E-1 Па.,   время 1321 c.
давление 6,306E-1 Па.,   время 1322 c.
давление 6,292E-1 Па.,   время 1323 c.
давление 6,278E-1 Па.,   время 1324 c.
давление 6,264E-1 Па.,   время 1325 c.
давление 6,25E-1 Па.,   время 1326 c.
давление 6,236E-1 Па.,   время 1327 c.
давление 6,222E-1 Па.,   время 1328 c.
давление 6,208E-1 Па.,   время 1329 c.
давление 6,194E-1 Па.,   время 1330 c.
давление 6,18E-1 Па.,   время 1331 c.
давление 6,167E-1 Па.,   время 1332 c.
давление 6,153E-1 Па.,   время 1333 c.
давление 6,139E-1 Па.,   время 1334 c.
давление 6,125E-1 Па.,   время 1335 c.
давление 6,112E-1 Па.,   время 1336 c.
давление 6,098E-1 Па.,   время 1337 c.
давление 6,085E-1 Па.,   время 1338 c.
давление 6,071E-1 Па.,   время 1339 c.
давление 6,058E-1 Па.,   время 1340 c.
давление 6,044E-1 Па.,   время 1341 c.
давление 6,031E-1 Па.,   время 1342 c.
давление 6,017E-1 Па.,   время 1343 c.
давление 6,004E-1 Па.,   время 1344 c.
давление 5,991E-1 Па.,   время 1345 c.
давление 5,977E-1 Па.,   время 1346 c.
давление 5,964E-1 Па.,   время 1347 c.
давление 5,951E-1 Па.,   время 1348 c.
давление 5,938E-1 Па.,   время 1349 c.
давление 5,925E-1 Па.,   время 1350 c.
давление 5,911E-1 Па.,   время 1351 c.
давление 5,898E-1 Па.,   время 1352 c.
давление 5,885E-1 Па.,   время 1353 c.
давление 5,872E-1 Па.,   время 1354 c.
давление 5,859E-1 Па.,   время 1355 c.
давление 5,846E-1 Па.,   время 1356 c.
давление 5,833E-1 Па.,   время 1357 c.
давление 5,82E-1 Па.,   время 1358 c.
давление 5,808E-1 Па.,   время 1359 c.
давление 5,795E-1 Па.,   время 1360 c.
давление 5,782E-1 Па.,   время 1361 c.
давление 5,769E-1 Па.,   время 1362 c.
давление 5,756E-1 Па.,   время 1363 c.
давление 5,744E-1 Па.,   время 1364 c.
давление 5,731E-1 Па.,   время 1365 c.
давление 5,718E-1 Па.,   время 1366 c.
давление 5,706E-1 Па.,   время 1367 c.
давление 5,693E-1 Па.,   время 1368 c.
давление 5,681E-1 Па.,   время 1369 c.
давление 5,668E-1 Па.,   время 1370 c.
давление 5,656E-1 Па.,   время 1371 c.
давление 5,643E-1 Па.,   время 1372 c.
давление 5,631E-1 Па.,   время 1373 c.
давление 5,618E-1 Па.,   время 1374 c.
давление 5,606E-1 Па.,   время 1375 c.
давление 5,594E-1 Па.,   время 1376 c.
давление 5,581E-1 Па.,   время 1377 c.
давление 5,569E-1 Па.,   время 1378 c.
давление 5,557E-1 Па.,   время 1379 c.
давление 5,545E-1 Па.,   время 1380 c.
давление 5,533E-1 Па.,   время 1381 c.
давление 5,52E-1 Па.,   время 1382 c.
давление 5,508E-1 Па.,   время 1383 c.
давление 5,496E-1 Па.,   время 1384 c.
давление 5,484E-1 Па.,   время 1385 c.
давление 5,472E-1 Па.,   время 1386 c.
давление 5,46E-1 Па.,   время 1387 c.
давление 5,448E-1 Па.,   время 1388 c.
давление 5,436E-1 Па.,   время 1389 c.
давление 5,424E-1 Па.,   время 1390 c.
давление 5,412E-1 Па.,   время 1391 c.
давление 5,401E-1 Па.,   время 1392 c.
давление 5,389E-1 Па.,   время 1393 c.
давление 5,377E-1 Па.,   время 1394 c.
давление 5,365E-1 Па.,   время 1395 c.
давление 5,353E-1 Па.,   время 1396 c.
давление 5,342E-1 Па.,   время 1397 c.
давление 5,33E-1 Па.,   время 1398 c.
давление 5,318E-1 Па.,   время 1399 c.
давление 5,307E-1 Па.,   время 1400 c.
давление 5,295E-1 Па.,   время 1401 c.
давление 5,284E-1 Па.,   время 1402 c.
давление 5,272E-1 Па.,   время 1403 c.
давление 5,261E-1 Па.,   время 1404 c.
давление 5,249E-1 Па.,   время 1405 c.
давление 5,238E-1 Па.,   время 1406 c.
давление 5,226E-1 Па.,   время 1407 c.
давление 5,215E-1 Па.,   время 1408 c.
давление 5,204E-1 Па.,   время 1409 c.
давление 5,192E-1 Па.,   время 1410 c.
давление 5,181E-1 Па.,   время 1411 c.
давление 5,17E-1 Па.,   время 1412 c.
давление 5,158E-1 Па.,   время 1413 c.
давление 5,147E-1 Па.,   время 1414 c.
давление 5,136E-1 Па.,   время 1415 c.
давление 5,125E-1 Па.,   время 1416 c.
давление 5,114E-1 Па.,   время 1417 c.
давление 5,103E-1 Па.,   время 1418 c.
давление 5,091E-1 Па.,   время 1419 c.
давление 5,08E-1 Па.,   время 1420 c.
давление 5,069E-1 Па.,   время 1421 c.
давление 5,058E-1 Па.,   время 1422 c.
давление 5,047E-1 Па.,   время 1423 c.
давление 5,036E-1 Па.,   время 1424 c.
давление 5,025E-1 Па.,   время 1425 c.
давление 5,015E-1 Па.,   время 1426 c.
давление 5,004E-1 Па.,   время 1427 c.
давление 4,993E-1 Па.,   время 1428 c.
давление 4,982E-1 Па.,   время 1429 c.
давление 4,971E-1 Па.,   время 1430 c.
давление 4,96E-1 Па.,   время 1431 c.
давление 4,95E-1 Па.,   время 1432 c.
давление 4,939E-1 Па.,   время 1433 c.
давление 4,928E-1 Па.,   время 1434 c.
давление 4,918E-1 Па.,   время 1435 c.
давление 4,907E-1 Па.,   время 1436 c.
давление 4,896E-1 Па.,   время 1437 c.
давление 4,886E-1 Па.,   время 1438 c.
давление 4,875E-1 Па.,   время 1439 c.
давление 4,865E-1 Па.,   время 1440 c.
давление 4,854E-1 Па.,   время 1441 c.
давление 4,844E-1 Па.,   время 1442 c.
давление 4,833E-1 Па.,   время 1443 c.
давление 4,823E-1 Па.,   время 1444 c.
давление 4,812E-1 Па.,   время 1445 c.
давление 4,802E-1 Па.,   время 1446 c.
давление 4,792E-1 Па.,   время 1447 c.
давление 4,781E-1 Па.,   время 1448 c.
давление 4,771E-1 Па.,   время 1449 c.
давление 4,761E-1 Па.,   время 1450 c.
давление 4,75E-1 Па.,   время 1451 c.
давление 4,74E-1 Па.,   время 1452 c.
давление 4,73E-1 Па.,   время 1453 c.
давление 4,72E-1 Па.,   время 1454 c.
давление 4,71E-1 Па.,   время 1455 c.
давление 4,7E-1 Па.,   время 1456 c.
давление 4,689E-1 Па.,   время 1457 c.
давление 4,679E-1 Па.,   время 1458 c.
давление 4,669E-1 Па.,   время 1459 c.
давление 4,659E-1 Па.,   время 1460 c.
давление 4,649E-1 Па.,   время 1461 c.
давление 4,639E-1 Па.,   время 1462 c.
давление 4,629E-1 Па.,   время 1463 c.
давление 4,619E-1 Па.,   время 1464 c.
давление 4,609E-1 Па.,   время 1465 c.
давление 4,599E-1 Па.,   время 1466 c.
давление 4,59E-1 Па.,   время 1467 c.
давление 4,58E-1 Па.,   время 1468 c.
давление 4,57E-1 Па.,   время 1469 c.
давление 4,56E-1 Па.,   время 1470 c.
давление 4,55E-1 Па.,   время 1471 c.
давление 4,541E-1 Па.,   время 1472 c.
давление 4,531E-1 Па.,   время 1473 c.
давление 4,521E-1 Па.,   время 1474 c.
давление 4,511E-1 Па.,   время 1475 c.
давление 4,502E-1 Па.,   время 1476 c.
давление 4,492E-1 Па.,   время 1477 c.
давление 4,483E-1 Па.,   время 1478 c.
давление 4,473E-1 Па.,   время 1479 c.
давление 4,463E-1 Па.,   время 1480 c.
давление 4,454E-1 Па.,   время 1481 c.
давление 4,444E-1 Па.,   время 1482 c.
давление 4,435E-1 Па.,   время 1483 c.
давление 4,425E-1 Па.,   время 1484 c.
давление 4,416E-1 Па.,   время 1485 c.
давление 4,406E-1 Па.,   время 1486 c.
давление 4,397E-1 Па.,   время 1487 c.
давление 4,388E-1 Па.,   время 1488 c.
давление 4,378E-1 Па.,   время 1489 c.
давление 4,369E-1 Па.,   время 1490 c.
давление 4,36E-1 Па.,   время 1491 c.
давление 4,35E-1 Па.,   время 1492 c.
давление 4,341E-1 Па.,   время 1493 c.
давление 4,332E-1 Па.,   время 1494 c.
давление 4,322E-1 Па.,   время 1495 c.
давление 4,313E-1 Па.,   время 1496 c.
давление 4,304E-1 Па.,   время 1497 c.
давление 4,295E-1 Па.,   время 1498 c.
давление 4,286E-1 Па.,   время 1499 c.
Откачка вакуумным насосом до вкл. нагрева камеры
давление 4,236E-1 Па.,   время 1500 c.
давление 4,196E-1 Па.,   время 1501 c.
давление 4,157E-1 Па.,   время 1502 c.
давление 4,118E-1 Па.,   время 1503 c.
давление 4,08E-1 Па.,   время 1504 c.
давление 4,041E-1 Па.,   время 1505 c.
давление 4,004E-1 Па.,   время 1506 c.
давление 3,966E-1 Па.,   время 1507 c.
давление 3,929E-1 Па.,   время 1508 c.
давление 3,893E-1 Па.,   время 1509 c.
давление 3,857E-1 Па.,   время 1510 c.
давление 3,821E-1 Па.,   время 1511 c.
давление 3,785E-1 Па.,   время 1512 c.
давление 3,75E-1 Па.,   время 1513 c.
давление 3,716E-1 Па.,   время 1514 c.
давление 3,682E-1 Па.,   время 1515 c.
давление 3,648E-1 Па.,   время 1516 c.
давление 3,614E-1 Па.,   время 1517 c.
давление 3,581E-1 Па.,   время 1518 c.
давление 3,548E-1 Па.,   время 1519 c.
давление 3,515E-1 Па.,   время 1520 c.
давление 3,483E-1 Па.,   время 1521 c.
давление 3,451E-1 Па.,   время 1522 c.
давление 3,42E-1 Па.,   время 1523 c.
давление 3,388E-1 Па.,   время 1524 c.
давление 3,358E-1 Па.,   время 1525 c.
давление 3,327E-1 Па.,   время 1526 c.
давление 3,297E-1 Па.,   время 1527 c.
давление 3,267E-1 Па.,   время 1528 c.
давление 3,237E-1 Па.,   время 1529 c.
давление 3,208E-1 Па.,   время 1530 c.
давление 3,179E-1 Па.,   время 1531 c.
давление 3,15E-1 Па.,   время 1532 c.
давление 3,121E-1 Па.,   время 1533 c.
давление 3,093E-1 Па.,   время 1534 c.
давление 3,065E-1 Па.,   время 1535 c.
давление 3,038E-1 Па.,   время 1536 c.
давление 3,01E-1 Па.,   время 1537 c.
давление 2,983E-1 Па.,   время 1538 c.
давление 2,957E-1 Па.,   время 1539 c.
